test_id,cart_vm_util,cart_perf_cpi,cart_perf_llc,cart_vm_netW,cart_vm_netR,cart_95th_latency,cart_workload,cart_workload_fail,cart_cont_cpu5s_avg,cart_cont_memW5s_avg,cart_cont_memR5s_avg,cart_cont_netW5s_avg,cart_cont_netR5s_avg,catalogue_vm_util,catalogue_perf_cpi,catalogue_perf_llc,catalogue_vm_netW,catalogue_vm_netR,catalogue_95th_latency,catalogue_workload,catalogue_workload_fail,catalogue_cont_cpu5s_avg,catalogue_cont_memW5s_avg,catalogue_cont_memR5s_avg,catalogue_cont_netW5s_avg,catalogue_cont_netR5s_avg,dispatch_vm_util,dispatch_perf_cpi,dispatch_perf_llc,dispatch_vm_netW,dispatch_vm_netR,dispatch_95th_latency,dispatch_workload,dispatch_workload_fail,dispatch_cont_cpu5s_avg,dispatch_cont_memW5s_avg,dispatch_cont_memR5s_avg,dispatch_cont_netW5s_avg,dispatch_cont_netR5s_avg,mongodb_vm_util,mongodb_perf_cpi,mongodb_perf_llc,mongodb_vm_netW,mongodb_vm_netR,mongodb_95th_latency,mongodb_workload,mongodb_workload_fail,mongodb_cont_cpu5s_avg,mongodb_cont_memW5s_avg,mongodb_cont_memR5s_avg,mongodb_cont_netW5s_avg,mongodb_cont_netR5s_avg,mysql_vm_util,mysql_perf_cpi,mysql_perf_llc,mysql_vm_netW,mysql_vm_netR,mysql_95th_latency,mysql_workload,mysql_workload_fail,mysql_cont_cpu5s_avg,mysql_cont_memW5s_avg,mysql_cont_memR5s_avg,mysql_cont_netW5s_avg,mysql_cont_netR5s_avg,payment_vm_util,payment_perf_cpi,payment_perf_llc,payment_vm_netW,payment_vm_netR,payment_95th_latency,payment_workload,payment_workload_fail,payment_cont_cpu5s_avg,payment_cont_memW5s_avg,payment_cont_memR5s_avg,payment_cont_netW5s_avg,payment_cont_netR5s_avg,rabbitmq_vm_util,rabbitmq_perf_cpi,rabbitmq_perf_llc,rabbitmq_vm_netW,rabbitmq_vm_netR,rabbitmq_95th_latency,rabbitmq_workload,rabbitmq_workload_fail,rabbitmq_cont_cpu5s_avg,rabbitmq_cont_memW5s_avg,rabbitmq_cont_memR5s_avg,rabbitmq_cont_netW5s_avg,rabbitmq_cont_netR5s_avg,ratings_vm_util,ratings_perf_cpi,ratings_perf_llc,ratings_vm_netW,ratings_vm_netR,ratings_95th_latency,ratings_workload,ratings_workload_fail,ratings_cont_cpu5s_avg,ratings_cont_memW5s_avg,ratings_cont_memR5s_avg,ratings_cont_netW5s_avg,ratings_cont_netR5s_avg,redis_vm_util,redis_perf_cpi,redis_perf_llc,redis_vm_netW,redis_vm_netR,redis_95th_latency,redis_workload,redis_workload_fail,redis_cont_cpu5s_avg,redis_cont_memW5s_avg,redis_cont_memR5s_avg,redis_cont_netW5s_avg,redis_cont_netR5s_avg,shipping_vm_util,shipping_perf_cpi,shipping_perf_llc,shipping_vm_netW,shipping_vm_netR,shipping_95th_latency,shipping_workload,shipping_workload_fail,shipping_cont_cpu5s_avg,shipping_cont_memW5s_avg,shipping_cont_memR5s_avg,shipping_cont_netW5s_avg,shipping_cont_netR5s_avg,user_vm_util,user_perf_cpi,user_perf_llc,user_vm_netW,user_vm_netR,user_95th_latency,user_workload,user_workload_fail,user_cont_cpu5s_avg,user_cont_memW5s_avg,user_cont_memR5s_avg,user_cont_netW5s_avg,user_cont_netR5s_avg,web_vm_util,web_perf_cpi,web_perf_llc,web_vm_netW,web_vm_netR,web_95th_latency,web_workload,web_workload_fail,web_cont_cpu5s_avg,web_cont_memW5s_avg,web_cont_memR5s_avg,web_cont_netW5s_avg,web_cont_netR5s_avg
Jul09_red_70_iperf_none_2455552,2.673544375353307,1.0696968434481056,310775.0,0,0,260.0,662,0,3.422598450499436,0,0.0,673312.5,632276.0,2.9352197091088374,1.0742817590067792,393978.11666666664,0,0,220.0,662,0,1.959153541249961,0,0.0,411400.25,370273.75,2.254253015774822,1.0648027974408487,432850.4,0,0,0,0,0,0.1614617160000198,0,0.0,5496.0,36006.5,1.9342292171105728,1.0409984062697677,328328.61333333334,0,0,0,0,0,1.2390714339998368,251494.4,0.0,179444.2,160032.6,2.550708530147263,1.1111027597645038,425276.21333333326,0,0,0,0,0,18.06720163819882,2945843.2,0.0,85077029.0,514222.0,2.2023958922178255,1.0648055602889857,358174.62666666665,0,0,820.0,327,0,2.2721083515997007,0,0.0,97133.4,123438.0,2.453454332552693,1.034812122562025,525244.3333333334,0,0,0,0,0,5.1035202899968795,0.0,0.0,40712.0,84226.0,1.786315402261046,1.079675704540842,223407.6,0,0,870.0,208,0,2.4499132123998377,0.0,0.0,228750.6,258499.0,1.7894736842105263,1.110563612507781,160473.0,0,0,0,0,0,0.9169956640002965,20480.0,0.0,268743.0,429615.0,3.1010109289617485,1.0710927731460052,623726.0266666666,0,0,1100.0,327,0,56.695862213200414,0,0.0,147011912.2,77203597.8,1.796206701805918,1.071397646722144,240739.01333333337,0,0,1200.0,382,0,0.7388089880000095,0,0.0,92029.8,103316.6,6.131147540983607,0.9684020859390365,716140.0333333333,0,0,910.0,331,0,16.58168711899691,0.0,0.0,335445932.5,337115300.5
Jul09_red_70_iperf_none_2555552,2.8125706214689266,1.1003789296148216,306769.8333333333,0,0,310.0,719,0,4.021703463999984,0,0.0,471681.5,420867.0,3.001773399014778,1.1031505811447073,350527.4666666667,0,0,230.0,730,0,1.3061109156000412,0,0.0,224282.6,183656.0,2.309553158705701,1.0214572652414011,412707.0,0,0,0,0,0,0.20300888949998752,0,0.0,5738.0,36183.5,2.147419629550777,1.0629539612598837,345588.37333333335,0,0,0,0,0,1.1969432350004952,209715.2,0.0,203534.4,149261.2,2.8621033620450125,1.1065311471943258,451142.36,0,0,0,0,0,18.274232070600874,3075276.8,0.0,60721181.6,400097.0,2.501265804996918,1.075351680442625,378438.37333333335,0,0,670.0,355,0,2.2552534722002235,0,0.0,80145.4,88439.8,2.3439393939393938,1.0410158869940995,392878.8333333333,0,0,0,0,0,5.289476663003427,0.0,0.0,61153.5,63581.0,2.050478955753122,1.0908957950344607,260270.97333333333,0,0,1200.0,221,0,2.4574292978002745,0.0,0.0,192027.6,215140.0,2.0517241379310347,1.1251692815956322,152829.26666666666,0,0,0,0,0,0.7755995779998557,0.0,0.0,157093.0,253820.0,3.1667858568631773,1.0543831223506808,562734.08,0,0,1200.0,357,0,50.92767259539933,0,0.0,111911538.2,60400161.8,2.005543890818057,1.0835123686534218,253775.25333333333,0,0,790.0,362,0,0.6838753215999673,0,0.0,101009.2,83808.6,5.81379781420765,0.9745076426227658,641231.0333333333,0,0,640.0,365,0,14.410910028497426,0.0,0.0,231635650.0,231344902.5
Jul09_red_20_iperf_none_2555552,1.7203389830508473,1.028561771080731,187840.36666666667,0,0,120.0,236,0,1.4031793695003216,0,0.0,191520.5,166792.5,2.0250331015708825,1.0439079356115744,251537.08,0,0,90.0,236,0,0.5487036387999893,0,0.0,117063.0,96881.6,2.009637753406447,1.0088385923612866,326809.1,0,0,0,0,0,0.07518849399998295,0,0.0,3458.0,11164.0,1.612825420193841,1.0109567501020025,227810.61333333334,0,0,0,0,0,0.8978039440004466,146636.8,0.0,68551.2,55012.8,1.9517927920070548,1.0514514932409393,302233.7466666667,0,0,0,0,0,8.95058132919994,824115.2,0.0,34695528.4,217065.0,1.947344632768362,1.0242318773903893,294465.73333333334,0,0,300.0,116,0,0.8524491475997962,0,0.0,30079.0,33613.0,1.8743694829760402,1.0132972177193484,332195.7,0,0,0,0,0,5.093065057498507,0.0,0.0,20224.0,25471.5,1.6441552782729254,1.0325690549277167,182469.46666666667,0,0,330.0,83,0,1.2504233224001609,0.0,0.0,91431.6,96998.2,1.4074074074074074,1.0757951052810812,106520.86666666667,0,0,0,0,0,0.49051553599974795,0.0,0.0,73534.0,122201.0,2.0849084784759895,1.0283474455517787,393243.44000000006,0,0,110.0,116,0,20.761230226602766,0,0.0,59545073.6,34463869.8,1.5223376097954051,1.0264534942442265,185284.62666666665,0,0,140.0,124,0,0.3234417168000604,0,0.0,39761.0,34176.2,3.6189890710382513,0.9832931474483303,488080.6666666666,0,0,110.0,118,0,7.868929874998287,0.0,0.0,150684519.0,151158819.0
Jul09_red_50_iperf_none_2555552,2.318032786885246,1.0650289831668611,253643.90000000002,0,0,210.0,604,0,3.5679183954998734,0,0.0,528661.5,467630.0,2.134648513475965,1.075881812537951,294887.42666666664,0,0,160.0,604,0,1.3321101000000226,0,0.0,259383.8,212432.4,1.8578878748370276,1.0178032226578493,403387.7333333333,0,0,0,0,0,0.07534026099998536,0,0.0,3087.0,12183.0,1.910433145009416,1.0272093186645712,291951.26666666666,0,0,0,0,0,1.1220502953995832,197427.2,0.0,142157.0,104103.2,2.2336158192090396,1.080195721287159,386995.62666666665,0,0,0,0,0,15.197222325200732,2619801.6,0.0,53167998.6,333800.0,2.0893075457468346,1.0456427580864305,336732.49333333335,0,0,330.0,298,0,2.077166911599835,0,0.0,77001.6,86056.8,2.2944444444444443,1.0156909105029848,409389.80000000005,0,0,0,0,0,6.283552927999324,0.0,0.0,35516.5,58177.0,1.8210082572794437,1.0685581638607267,222883.5866666666,0,0,430.0,161,0,2.2023777578001384,0.0,0.0,171497.8,191418.0,1.5932203389830508,1.106764079682659,141997.53333333333,0,0,0,0,0,0.8990436250001039,0.0,0.0,182562.0,298315.0,2.5766142050040353,1.0361771123738286,501623.7733333333,0,0,350.0,299,0,40.787354791802045,0,0.0,123611505.4,62435890.2,1.772768361581921,1.0610916427887032,235044.18666666668,0,0,420.0,289,0,0.6556686155999003,0,0.0,75314.4,62312.2,4.737704918032787,0.9988828000672305,622765.6000000001,0,0,200.0,302,0,13.424056149995408,0.0,0.0,216499222.0,216231578.0
Jul09_red_10_iperf_none_4555552,1.5916525488174806,1.00457788639797,206275.66666666666,0,0,110.0,118,0,0.38092078874991664,0,0.0,33789.4,29163.0,1.5365975508977536,1.0106110337623193,196926.54666666666,0,0,88.0,118,0,0.30716458639993294,0,0.0,48764.4,41977.2,1.4994629430719657,0.9861938753292192,224246.0,0,0,0,0,0,0.051916510499980806,0,0.0,3314.0,4036.5,1.5031674574276361,1.012555859588882,218758.72000000003,0,0,0,0,0,0.7563424536003283,180224.0,0.0,42457.2,32502.2,1.6141190239750318,1.021625439270563,227631.17333333334,0,0,0,0,0,2.7597881632000734,1216512.0,0.0,9725848.6,93827.6,1.5520376961211808,0.9958475680879196,218221.1066666667,0,0,300.0,58,0,0.422619904999857,0,0.0,14834.0,16377.8,1.5070175438596491,1.0068530913679805,249091.73333333334,0,0,0,0,0,6.1226460604980275,0.0,0.0,8005.0,14140.5,1.530269128505424,0.9987575328474533,166502.26666666666,0,0,280.0,30,0,0.7902136982002531,0.0,0.0,53934.2,53507.6,1.5294117647058822,1.0072131359321037,104393.06666666667,0,0,0,0,0,0.3301603139998406,0.0,0.0,27035.0,47015.0,1.6139797177334416,1.0208767334298683,277086.48,0,0,120.0,58,0,5.9855743383981,0,0.0,21174353.4,10655925.0,1.5235986825492638,1.015175888243486,182227.17333333334,0,0,150.0,46,0,0.20279993179995656,0,0.0,18588.4,17179.6,2.006892230576441,1.0176737900312833,329054.56666666665,0,0,7.0,59,0,2.4786920535012342,0.0,0.0,46334697.5,46298692.0
Jul09_red_70_iperf_none_2255552,2.6969945355191256,1.0419130588015744,327174.3333333334,0,0,330.0,720,0,3.421887538999954,0,0.0,505521.5,586451.5,4.106967213114753,1.007276783889476,545248.6333333333,0,0,170.0,720,0,2.7373103069996887,0,0,794506.0,954568.0,2.3596491228070176,1.0630119709644839,440586.2666666667,0,0,0,0,0,0.17460599500001273,0,0.0,5618.0,688159.0,2.3297812884531415,1.034864217649891,348580.68000000005,0,0,0,0,0,1.1599402650002162,153190.4,0.0,192619.2,593383.0,2.6653948708949367,1.0954518486224707,458327.6666666667,0,0,0,0,0,21.932843065400174,1887436.8,0.0,72630380.4,1062255.8,2.531480820695807,1.0550046248818767,382709.74666666664,0,0,500.0,358,0,2.099872533200016,0,0.0,81745.4,401623.8,2.818208430913349,1.0476287311894252,526479.8333333334,0,0,0,0,0,5.773144940000066,0.0,0.0,48245.5,202790.0,1.9718706732242453,1.1057033973115966,260142.02666666667,0,0,780.0,216,0,2.3993755710004505,0.0,0.0,207760.6,558309.6,1.7241379310344827,1.1294543269425774,160323.46666666667,0,0,0,0,0,0.8842085840005893,0.0,0.0,178542.0,290505.0,3.233631418083971,1.0610579032493184,621203.52,0,0,400.0,359,0,57.86823509699589,0,0.0,137749256.4,75011216.4,2.108870375870692,1.060856896800043,270968.38666666666,0,0,440.0,390,0,0.6646682353999921,0,0.0,93838.0,514902.0,6.663934426229508,0.9671646703536136,754620.9333333333,0,0,320.0,360,0,16.305095515999028,0.0,0.0,300633882.5,300945792.0
Jul09_red_80_iperf_none_2555552,2.97827868852459,1.0653853394646653,321263.26666666666,0,0,350.0,834,0,4.481337820499675,0,0.0,687008.0,695343.0,2.983533388904325,1.0799795602968338,360564.68,0,0,220.0,834,0,1.7921103291999885,0,0.0,405684.0,424837.0,2.236266896750072,1.0724797089313123,386766.3333333333,0,0,0,0,0,0.07636614599997538,0,0.0,3434.0,13960.5,2.3550163359553897,1.0417755585182482,369684.39999999997,0,0,0,0,0,1.3090530629999393,167936.0,0.0,226889.0,229807.4,2.722896174863388,1.10368785304208,436289.4,0,0,0,0,0,19.415691774998685,5297766.4,0.0,68875394.0,464570.8,2.5151366120218577,1.0698096204567333,364208.9333333333,0,0,490.0,403,0,2.6996511734001074,0,0.0,116859.8,163635.0,2.635792349726776,1.0176868461352833,469506.5,0,0,0,0,0,7.949533181501067,0.0,0.0,36213.5,180803.5,2.0830859936727064,1.100751756836043,264966.2133333333,0,0,650.0,254,0,3.285930483599958,0.0,0.0,265898.0,303026.0,1.9666666666666666,1.1457426968663642,167799.53333333333,0,0,0,0,0,1.235460595999939,0.0,0.0,343781.0,547230.0,3.315854531750518,1.0616198182152825,599681.4133333333,0,0,950.0,403,0,58.369419614605796,0,0.0,147607126.8,78596505.8,2.0825497823469483,1.075328646039185,274076.57333333336,0,0,720.0,397,0,0.8340504738000192,0,0.0,121445.4,156308.6,6.729508196721312,0.9636264620326176,752510.4666666667,0,0,900.0,417,0,18.577282481999248,0.0,0.0,388605544.5,398668263.5
Jul09_red_50_iperf_none_2355552,2.3152264517921646,1.07542417295695,252698.13333333333,0,0,210.0,602,0,2.7048992420000104,0,0.0,586805.0,519501.5,3.208875070661391,1.0788229271271386,449769.7555555555,0,0,100.0,602,0,2.035194216333371,0,0.0,443197.0,362203.6666666667,2.7976190476190474,1.0309810991227486,404621.06666666665,0,0,0,0,0,0.12276219150000323,0,0.0,5200.0,29133.0,2.3099633678576104,1.029822591506118,308854.6,0,0,0,0,0,1.1761384343998487,136806.4,0.0,161922.0,117441.2,2.510831381733021,1.1028733939397957,411425.6666666667,0,0,0,0,0,15.96576429599877,3114598.4,0.0,54789957.6,384260.4,2.607801528521652,1.061726854633792,373754.6133333333,0,0,500.0,297,0,2.0668925015999093,0,0.0,95561.4,107138.6,2.408863573214782,0.9888449775831725,368683.0,0,0,0,0,0,5.939705626501166,0.0,0.0,38873.5,53449.0,2.1993130366900857,1.0539016814779678,253000.4,0,0,520.0,172,0,2.251819971800347,0.0,0.0,209870.4,235574.6,1.6428571428571428,1.1104380739611104,153686.13333333333,0,0,0,0,0,0.7357400800001415,0.0,0.0,236202.0,381079.0,2.986301111739212,1.0419083192016916,502668.82666666666,0,0,310.0,297,0,34.525176256798204,0,0.0,109547016.4,56158257.8,1.895656814449918,1.0772963104236892,240538.18666666668,0,0,380.0,286,0,0.6250075217999835,0,0.0,93165.0,77129.0,5.745901639344263,0.9743383384801151,658657.4333333333,0,0,240.0,301,0,12.137414432503022,0.0,0.0,303850435.5,303501930.0
Jul09_red_20_iperf_none_5555552,1.7350070578745715,1.0239879117859203,217361.72000000003,0,0,130.0,228,0,0.7407647857999166,0,0.0,76236.6,66348.4,1.8998325943062784,1.0294440848607735,232880.76,0,0,88.0,228,0,0.7969270767999276,0,0.0,90268.0,76254.8,1.913265306122449,1.0142742171044414,286737.60000000003,0,0,0,0,0,0.03821719299997717,0,0.0,2746.0,5893.5,1.754024075834959,1.0218382732510967,252622.12000000002,0,0,0,0,0,0.8639609497999444,197427.2,0.0,75944.6,57759.8,1.847705470572984,1.0483201324556481,278740.4533333333,0,0,0,0,0,5.898317820399706,1542553.6,0.0,17475305.8,133713.6,1.8821488750123898,1.0107867567914037,256176.52000000002,0,0,250.0,114,0,0.8014039989999813,0,0.0,25897.4,28642.6,1.846077457795432,1.016552809364093,300869.3333333333,0,0,0,0,0,5.658766076001399,0.0,0.0,12734.5,24115.5,1.570867695874068,1.0196065270851373,172316.36000000002,0,0,260.0,70,0,1.1258633182000324,0.0,0.0,92116.0,97642.6,1.5535714285714286,1.050467229992332,117818.73333333334,0,0,0,0,0,0.48425635500007047,12288.0,0.0,65197.0,113483.0,2.072933907094781,1.030433322771041,361067.99999999994,0,0,200.0,114,0,16.174958127396017,0,0.0,38327170.8,21212338.0,1.6658272907688456,1.0327686425748748,198364.62666666668,0,0,86.0,127,0,0.35462120140000974,0,0.0,37681.6,33063.0,3.034463276836158,0.9924277121920067,424345.1,0,0,24.0,114,0,5.041061556000983,0.0,0.0,93842788.5,93823466.5
Jul09_red_30_iperf_none_2245552,1.817127564674398,1.033043521477903,205702.06666666668,0,0,150.0,362,0,1.950858920999508,0,0.0,415029.5,366223.5,2.837994350282486,1.0193843237286606,426898.80000000005,0,0,89.0,362,0,2.134024828999827,0,0,491778.0,411670.0,1.736237144585602,1.0444503721841483,298433.06666666665,0,0,0,0,0,0.09491035500005474,0,0.0,4270.0,21130.5,1.7565840938722297,1.0272034910173347,271576.50666666665,0,0,0,0,0,0.9422788401999356,125337.6,0.0,112269.0,85068.4,1.9216045812954363,1.0628388828331896,310378.4666666667,0,0,0,0,0,8.88994724920003,2455142.4,0.0,42417419.4,282114.2,1.9552357295928307,1.0549826163673865,339732.73333333334,0,0,290.0,180,0,1.7323329850000562,0,0.0,76113.0,84882.75,2.181714471968709,1.0130685130088048,344877.1666666666,0,0,0,0,0,5.73148139499915,0.0,0.0,25549.0,36093.5,1.6548396854204477,1.0419354216026235,207049.45333333334,0,0,470.0,106,0,1.7065093828002886,0.0,0.0,148873.0,163249.2,1.6206896551724137,1.049381529035336,121172.33333333333,0,0,0,0,0,0.5697821710000426,0.0,0.0,153428.0,255815.0,2.293186502199391,1.0401061845017896,418869.7866666666,0,0,140.0,180,0,24.083805789199506,0,0.0,67869268.8,36809938.8,1.628375219170076,1.0375284901296709,207748.80000000002,0,0,180.0,162,0,0.4470662554000654,0,0.0,58195.6,51737.0,3.758333333333333,0.9877649678933222,507012.8333333334,0,0,120.0,181,0,9.632241986499935,0.0,0.0,187572469.5,187465623.0
Jul09_red_100_iperf_none_2355552,3.19672131147541,1.0412330869095918,316197.5,0,0,330.0,906,0,4.284640205999267,0,0.0,787020.5,854490.5,4.1373529684171535,1.0505989566536387,570611.8666666667,0,0,230.0,906,0,3.004946611666431,0,0.0,690075.0,764144.6666666666,2.6833333333333336,1.0572623724943364,482577.36666666664,0,0,0,0,0,0.15079789300000535,0,0.0,5492.0,32629.0,2.4620287244541106,1.0282147358106275,367262.98666666663,0,0,0,0,0,1.332447501599694,179404.8,0.0,220466.6,281736.8,2.8912942611772747,1.1009933630602076,491137.36,0,0,0,0,0,22.280482415799725,4187750.4,0.0,95040749.4,622757.6,2.962366398073539,1.0635257104200548,450134.7733333333,0,0,830.0,419,0,2.933468358799877,0,0.0,116796.6,194494.4,2.600056529112493,1.0047369063842482,461179.1333333333,0,0,0,0,0,6.614041675001204,0.0,0.0,42617.5,217764.5,2.200222283967769,1.0974988388759548,286359.89333333337,0,0,980.0,268,0,3.17488341440004,0.0,0.0,261212.8,297606.0,1.7457627118644068,1.1540527762733406,160430.86666666667,0,0,0,0,0,1.1799069500002588,0.0,0.0,290773.0,458727.0,3.6302185792349726,1.0673456747453296,655252.8533333333,0,0,1400.0,419,0,65.14435236119826,0,0.0,165634045.6,96080434.8,2.034132086499123,1.0681110742189395,253420.5466666667,0,0,910.0,493,0,0.9348599979999477,0,0.0,115366.8,193538.8,7.516393442622951,0.9454980947001479,846641.8666666667,0,0,750.0,453,0,18.518253100499578,0.0,0.0,349938749.5,351562261.5
Jul09_red_20_iperf_none_4555552,1.768773418423323,1.0368492383492578,246477.19999999998,0,0,130.0,228,0,0.6834654132500582,0,0.0,110336.75,94599.75,2.024556483259581,1.044533981434999,243804.92,0,0,91.0,228,0,0.5664105097998906,0,0.0,123971.6,104149.0,1.6681372549019609,1.0232428067840746,264908.1666666667,0,0,0,0,0,0.05365640699995766,0,0.0,3350.0,9900.0,1.6820750605326875,1.0278877390268515,254042.92,0,0,0,0,0,0.8630011821999446,145817.6,0.0,73941.8,56279.2,1.8563148658385358,1.0500983894311882,277726.0933333333,0,0,0,0,0,5.776680420000434,652083.2,0.0,18344138.2,146782.6,1.8061915381674525,1.0266280815200404,258865.25333333336,0,0,240.0,112,0,0.8913956544001763,0,0.0,32332.4,35560.8,1.7002118644067796,1.019857218421782,277484.5,0,0,0,0,0,5.600167060997535,0.0,0.0,15248.0,22105.0,1.652839633807936,1.0361719879073714,186347.12,0,0,290.0,72,0,1.1388962478000764,0.0,0.0,97141.2,102597.2,1.603448275862069,1.0661075472269859,121257.73333333334,0,0,0,0,0,0.43032736700024543,0.0,0.0,90802.0,158736.0,1.8428597355457612,1.0366255400563662,347505.2533333333,0,0,90.0,113,0,14.151383554998802,0,0.0,35532606.2,17692926.8,1.7081297053921247,1.0390063060955217,207701.03999999998,0,0,71.0,124,0,0.39914832580004855,0,0.0,44443.4,38398.6,2.676412429378531,1.0307885980235292,389247.2,0,0,26.0,114,0,4.421620219499886,0.0,0.0,105376570.0,105364477.5
Jul09_red_20_iperf_none_2355552,1.8047167098073051,1.0297480540954533,185698.40000000002,0,0,140.0,264,0,1.52487847649968,0,0.0,224111.5,204286.5,2.0340541593609975,1.0464541045666576,313999.3777777778,0,0,100.0,264,0,1.1041154423333808,0,0.0,225098.66666666666,595552.0,1.6451330532212884,1.0120642014160532,231911.73333333334,0,0,0,0,0,0.08837839400000025,0,0.0,3616.0,16402.5,1.6321187282244627,1.0045034697718636,252749.30666666664,0,0,0,0,0,0.9095235092003691,180224.0,0.0,70913.4,62598.6,1.7717092641209775,1.0508166218776114,258415.94666666668,0,0,0,0,0,7.006959026399636,956006.4,0.0,29550724.8,437369.0,1.6899066046179154,1.0191889910434333,236730.46666666665,0,0,220.0,130,0,0.9896993995998059,0,0.0,34947.2,280548.8,1.8140390150303807,1.0023311186474289,317301.06666666665,0,0,0,0,0,5.237963718001367,0.0,0.0,26545.5,43249.0,1.5644443063382796,1.0185912222406466,185854.3333333333,0,0,310.0,86,0,1.3209810648002018,0.0,0.0,103302.4,347675.6,1.3846153846153846,1.014256485109365,112647.13333333333,0,0,0,0,0,0.5033034220000445,28672.0,0.0,77673.0,131696.0,1.9474951967303646,1.0282839153358743,343602.70666666667,0,0,96.0,130,0,16.47174516740415,0,0.0,59059336.2,29511754.8,1.505533033217715,1.01144008791193,193993.96,0,0,68.0,137,0,0.3307839417999645,0,0.0,39756.0,44069.0,3.1131147540983606,1.01865847032589,432536.56666666665,0,0,49.0,132,0,5.93333025350114,0.0,0.0,137451082.0,137439507.0
Jul09_red_60_iperf_none_3555552,2.352914389799636,1.040697051357976,301160.51111111115,0,0,270.0,630,0,2.340130882999849,0,0.0,445960.6666666667,391676.3333333333,2.4500410445396623,1.0804314517512452,305403.61333333334,0,0,170.0,630,0,1.4476972630000646,0,0.0,271330.2,222518.2,2.375558867362146,1.0460198821444153,403900.36666666664,0,0,0,0,0,0.15120176399994767,0,0.0,6175.0,35695.0,1.9944834307992203,1.063871185726723,323668.36,0,0,0,0,0,1.2002894254001348,145817.6,0.0,172290.8,124323.2,2.4087402933563418,1.0951269687517493,382269.01333333337,0,0,0,0,0,16.734928226399507,2419097.6,0.0,60606353.6,395321.4,2.3046994535519127,1.0605924156549844,356965.8533333333,0,0,650.0,311,0,2.058274940600063,0,0.0,81699.0,91425.8,2.2635094110503946,1.0478023473814493,400668.1,0,0,0,0,0,7.256068664502067,0.0,0.0,27005.5,34272.0,1.879928094504366,1.085336915455263,235364.7066666667,0,0,740.0,205,0,2.3726847411998877,0.0,0.0,204228.8,229433.6,1.7966101694915255,1.1371580775717856,163341.33333333334,0,0,0,0,0,0.9562554600001931,0.0,0.0,218926.0,359558.0,2.888251366120218,1.0634753319717896,532599.0933333333,0,0,940.0,311,0,44.71244482320071,0,0.0,111071365.2,59124532.2,1.7744097531965508,1.0859666032151736,239984.3333333333,0,0,870.0,296,0,0.7355502513999894,0,0.0,80339.8,66967.8,5.295081967213115,0.9853338968272254,613489.3,0,0,480.0,315,0,13.13766704899939,0.0,0.0,274321763.5,273877994.0
Jul09_red_90_iperf_none_2555552,3.163934426229508,1.0942383218474228,367776.1,0,0,340.0,764,0,5.014880101500012,0,0.0,805471.0,819422.5,2.8870454755950727,1.085545807797466,360120.95999999996,0,0,210.0,764,0,1.851675279399919,0,0.0,408140.8,435652.4,2.4401515151515154,1.0562447540392963,413269.2333333333,0,0,0,0,0,0.0644743064999771,0,0.0,3120.0,11566.5,2.2646591889559966,1.0679404290984584,376845.7866666666,0,0,0,0,0,1.2785302949999562,154009.6,0.0,218869.6,221928.2,2.9166120218579232,1.1117392816332248,477704.0933333334,0,0,0,0,0,24.30471301520015,5378048.0,0.0,96281842.8,568398.8,2.6096174863387978,1.0695284811629469,390106.42666666664,0,0,870.0,343,0,2.646071711200156,0,0.0,111879.4,163553.6,2.3026315789473686,1.0217793606440386,463776.8666666667,0,0,0,0,0,6.452603077000106,0.0,0.0,38162.5,175092.0,2.139554169087373,1.1130883223503787,286145.16000000003,0,0,1000.0,245,0,3.3197710780000023,0.0,0.0,268706.8,307352.0,1.9661016949152543,1.1624033260367397,168984.53333333333,0,0,0,0,0,1.1181030190000456,0.0,0.0,296482.0,465084.0,3.210327868852459,1.0899126611972383,621904.6266666667,0,0,1600.0,344,0,70.21919176920274,0,0.0,156355123.4,102019173.0,2.103493563026767,1.0823905535894063,277348.2,0,0,650.0,355,0,0.8584979011999849,0,0.0,112154.6,165820.6,6.360655737704919,0.9867364400932999,750393.2333333334,0,0,490.0,382,0,16.70389349349648,0.0,0.0,341754622.5,341278439.0
